graph	algo	size	time	opt	seed	mem
shermanACb.mtx.hgr.random100.rendered	rvc_solver	1912	0.08102	1	21	9216
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	rvc_solver	31653	3721.62	0	1002	348568
shermanACb.mtx.hgr.random100.rendered	rvc_solver	1912	0.08262	1	203	9216
shermanACb.mtx.hgr.random100.rendered	rvc_solver	1912	0.0807	1	1002	9216
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	rvc_solver	439447	3727.83	0	1	521132
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	rvc_solver	439447	3727.83	0	21	520436
soc-sign-epinions.mtx.hgr.random100	rvc_solver	70473	0.2319	1	1	43008
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	rvc_solver	439447	3727.75	0	203	520224
soc-sign-epinions.mtx.hgr.random100	rvc_solver	70473	0.24553	1	21	43008
soc-sign-epinions.mtx.hgr.random100	rvc_solver	70473	0.23217	1	203	43008
sls.mtx.hgr.random100	rvc_solver	54721	8.84495	1	1	363476
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	rvc_solver	439447	3727.95	0	1002	521136
soc-sign-epinions.mtx.hgr.random100	rvc_solver	70473	0.24957	1	1002	43008
sls.mtx.hgr.random100	rvc_solver	54721	8.86397	1	21	363568
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	rvc_solver	7556	0.36067	1	1	29696
sls.mtx.hgr.random100	rvc_solver	54721	8.65043	1	203	363216
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	rvc_solver	7556	0.36367	1	21	29696
sls.mtx.hgr.random100	rvc_solver	54721	8.98255	1	1002	363568
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	rvc_solver	7556	0.35103	1	203	29696
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	rvc_solver	7556	0.35921	1	1002	29696
sat14_UCG-15-10p1.cnf.hgr.random100	rvc_solver	127051	3720.75	0	1	239312
sat14_UCG-15-10p1.cnf.hgr.random100	rvc_solver	127051	3720.75	0	21	239028
sat14_UCG-15-10p1.cnf.hgr.random100	rvc_solver	127051	3720.75	0	203	239312
sat14_UCG-15-10p1.cnf.hgr.random100	rvc_solver	127051	3720.75	0	1002	239312
sat14_UCG-15-10p1.cnf.primal.hgr.random100	rvc_solver	703	3720.78	0	1	231048
sat14_UCG-15-10p1.cnf.primal.hgr.random100	rvc_solver	703	3720.78	0	21	231284
sat14_UCG-15-10p1.cnf.primal.hgr.random100	rvc_solver	703	3720.77	0	203	231280
sat14_UCG-15-10p1.cnf.primal.hgr.random100	rvc_solver	703	3720.78	0	1002	231280
