graph	 seed	 red_n	 red_m	 time	 reduction
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	21	0	0	0.00729	fast_node_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	21	31	0	0.04583	node_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	21	496	248	0.01145	twin
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	21	19299	0	0.71806	unconfined
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	203	0	71408	0.00301	edge_size
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	203	75172	21603	0.03116	node_degree_one
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	203	0	209603	0.05790	edge_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	203	0	0	0.00745	fast_node_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	203	31	0	0.04588	node_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	203	496	248	0.01133	twin
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	203	19299	0	0.71229	unconfined
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1002	0	71408	0.00285	edge_size
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1002	75172	21603	0.03057	node_degree_one
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1002	0	209603	0.05818	edge_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1002	0	0	0.00749	fast_node_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1002	31	0	0.04641	node_domination
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1002	496	248	0.01092	twin
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	1002	19299	0	0.70981	unconfined
sat14_UCG-15-10p1.cnf.hgr.random100	1	0	679912	0.01778	edge_size
sat14_UCG-15-10p1.cnf.hgr.random100	1	189899	39428	0.06964	node_degree_one
sat14_UCG-15-10p1.cnf.hgr.random100	1	0	65090	0.12100	edge_domination
sat14_UCG-15-10p1.cnf.hgr.random100	1	28300	0	0.03887	fast_node_domination
sat14_UCG-15-10p1.cnf.hgr.random100	1	15970	5102	0.18089	node_domination
sat14_UCG-15-10p1.cnf.hgr.random100	1	0	0	0.06812	twin
sat14_UCG-15-10p1.cnf.hgr.random100	1	110670	0	0.21570	unconfined
sat14_UCG-15-10p1.cnf.hgr.random100	21	0	679912	0.01390	edge_size
sat14_UCG-15-10p1.cnf.hgr.random100	21	189899	39428	0.07062	node_degree_one
sat14_UCG-15-10p1.cnf.hgr.random100	21	0	65090	0.10043	edge_domination
sat14_UCG-15-10p1.cnf.hgr.random100	21	28300	0	0.03747	fast_node_domination
sat14_UCG-15-10p1.cnf.hgr.random100	21	15970	5102	0.18452	node_domination
sat14_UCG-15-10p1.cnf.hgr.random100	21	0	0	0.06913	twin
sat14_UCG-15-10p1.cnf.hgr.random100	21	110670	0	0.21322	unconfined
sat14_UCG-15-10p1.cnf.hgr.random100	203	0	679912	0.01395	edge_size
sat14_UCG-15-10p1.cnf.hgr.random100	203	189899	39428	0.07067	node_degree_one
sat14_UCG-15-10p1.cnf.hgr.random100	203	0	65090	0.10148	edge_domination
sat14_UCG-15-10p1.cnf.hgr.random100	203	28300	0	0.03742	fast_node_domination
sat14_UCG-15-10p1.cnf.hgr.random100	203	15970	5102	0.17806	node_domination
sat14_UCG-15-10p1.cnf.hgr.random100	203	0	0	0.07004	twin
sat14_UCG-15-10p1.cnf.hgr.random100	203	110670	0	0.21232	unconfined
sat14_UCG-15-10p1.cnf.hgr.random100	1002	0	679912	0.01417	edge_size
sat14_UCG-15-10p1.cnf.hgr.random100	1002	189899	39428	0.07105	node_degree_one
sat14_UCG-15-10p1.cnf.hgr.random100	1002	0	65090	0.09876	edge_domination
sat14_UCG-15-10p1.cnf.hgr.random100	1002	28300	0	0.03819	fast_node_domination
sat14_UCG-15-10p1.cnf.hgr.random100	1002	15970	5102	0.17930	node_domination
sat14_UCG-15-10p1.cnf.hgr.random100	1002	0	0	0.06745	twin
sat14_UCG-15-10p1.cnf.hgr.random100	1002	110670	0	0.21056	unconfined
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1	0	138860	0.00838	edge_size
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1	971	266	0.00382	node_degree_one
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1	0	606655	0.16804	edge_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1	0	0	0.01540	fast_node_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1	3466	4	0.20564	node_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1	0	0	0.08496	twin
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1	40187	0	0.21707	unconfined
sat14_UCG-15-10p1.cnf.primal.hgr.random100	21	0	138860	0.00825	edge_size
sat14_UCG-15-10p1.cnf.primal.hgr.random100	21	971	266	0.00381	node_degree_one
sat14_UCG-15-10p1.cnf.primal.hgr.random100	21	0	606655	0.16883	edge_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	21	0	0	0.01478	fast_node_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	21	3466	4	0.20578	node_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	21	0	0	0.08294	twin
sat14_UCG-15-10p1.cnf.primal.hgr.random100	21	40187	0	0.21309	unconfined
sat14_UCG-15-10p1.cnf.primal.hgr.random100	203	0	138860	0.00862	edge_size
sat14_UCG-15-10p1.cnf.primal.hgr.random100	203	971	266	0.00393	node_degree_one
sat14_UCG-15-10p1.cnf.primal.hgr.random100	203	0	606655	0.18381	edge_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	203	0	0	0.01465	fast_node_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	203	3466	4	0.20349	node_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	203	0	0	0.08146	twin
sat14_UCG-15-10p1.cnf.primal.hgr.random100	203	40187	0	0.21144	unconfined
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1002	0	138860	0.00822	edge_size
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1002	971	266	0.00374	node_degree_one
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1002	0	606655	0.16808	edge_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1002	0	0	0.01453	fast_node_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1002	3466	4	0.20122	node_domination
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1002	0	0	0.08395	twin
sat14_UCG-15-10p1.cnf.primal.hgr.random100	1002	40187	0	0.21328	unconfined
shermanACb.mtx.hgr.random100.rendered	1	0	15960	0.00044	edge_size
shermanACb.mtx.hgr.random100.rendered	1	18452	1591	0.02578	node_degree_one
shermanACb.mtx.hgr.random100.rendered	1	0	946	0.00021	edge_domination
shermanACb.mtx.hgr.random100.rendered	1	14	0	0.00008	fast_node_domination
shermanACb.mtx.hgr.random100.rendered	1	44	13	0.00007	node_domination
shermanACb.mtx.hgr.random100.rendered	1	0	0	0.00000	twin
shermanACb.mtx.hgr.random100.rendered	1	0	0	0.00000	unconfined
shermanACb.mtx.hgr.random100.rendered	21	0	15960	0.00044	edge_size
shermanACb.mtx.hgr.random100.rendered	21	18452	1591	0.02180	node_degree_one
shermanACb.mtx.hgr.random100.rendered	21	0	946	0.00021	edge_domination
shermanACb.mtx.hgr.random100.rendered	21	14	0	0.00008	fast_node_domination
shermanACb.mtx.hgr.random100.rendered	21	44	13	0.00007	node_domination
shermanACb.mtx.hgr.random100.rendered	21	0	0	0.00000	twin
shermanACb.mtx.hgr.random100.rendered	21	0	0	0.00000	unconfined
shermanACb.mtx.hgr.random100.rendered	203	0	15960	0.00044	edge_size
shermanACb.mtx.hgr.random100.rendered	203	18452	1591	0.02118	node_degree_one
shermanACb.mtx.hgr.random100.rendered	203	0	946	0.00020	edge_domination
shermanACb.mtx.hgr.random100.rendered	203	14	0	0.00008	fast_node_domination
shermanACb.mtx.hgr.random100.rendered	203	44	13	0.00007	node_domination
shermanACb.mtx.hgr.random100.rendered	203	0	0	0.00000	twin
shermanACb.mtx.hgr.random100.rendered	203	0	0	0.00000	unconfined
shermanACb.mtx.hgr.random100.rendered	1002	0	15960	0.00046	edge_size
shermanACb.mtx.hgr.random100.rendered	1002	18452	1591	0.02130	node_degree_one
shermanACb.mtx.hgr.random100.rendered	1002	0	946	0.00022	edge_domination
shermanACb.mtx.hgr.random100.rendered	1002	14	0	0.00009	fast_node_domination
shermanACb.mtx.hgr.random100.rendered	1002	44	13	0.00008	node_domination
shermanACb.mtx.hgr.random100.rendered	1002	0	0	0.00000	twin
shermanACb.mtx.hgr.random100.rendered	1002	0	0	0.00000	unconfined
ship_001.mtx.hgr.random100	1	0	15	0.00030	edge_size
ship_001.mtx.hgr.random100	1	11	4	0.00042	node_degree_one
ship_001.mtx.hgr.random100	1	0	33396	0.07176	edge_domination
ship_001.mtx.hgr.random100	1	31359	0	0.34157	fast_node_domination
ship_001.mtx.hgr.random100	1	275	0	0.02969	node_domination
ship_001.mtx.hgr.random100	1	0	0	0.00645	twin
ship_001.mtx.hgr.random100	1	142	0	0.01957	unconfined
ship_001.mtx.hgr.random100	21	0	15	0.00030	edge_size
ship_001.mtx.hgr.random100	21	11	4	0.00041	node_degree_one
ship_001.mtx.hgr.random100	21	0	33396	0.07704	edge_domination
ship_001.mtx.hgr.random100	21	31359	0	0.33414	fast_node_domination
ship_001.mtx.hgr.random100	21	275	0	0.03043	node_domination
ship_001.mtx.hgr.random100	21	0	0	0.00629	twin
ship_001.mtx.hgr.random100	21	142	0	0.01929	unconfined
ship_001.mtx.hgr.random100	203	0	15	0.00029	edge_size
ship_001.mtx.hgr.random100	203	11	4	0.00041	node_degree_one
ship_001.mtx.hgr.random100	203	0	33396	0.07550	edge_domination
ship_001.mtx.hgr.random100	203	31359	0	0.33637	fast_node_domination
ship_001.mtx.hgr.random100	203	275	0	0.03021	node_domination
ship_001.mtx.hgr.random100	203	0	0	0.00627	twin
ship_001.mtx.hgr.random100	203	142	0	0.01951	unconfined
ship_001.mtx.hgr.random100	1002	0	15	0.00030	edge_size
ship_001.mtx.hgr.random100	1002	11	4	0.00043	node_degree_one
ship_001.mtx.hgr.random100	1002	0	33396	0.07779	edge_domination
ship_001.mtx.hgr.random100	1002	31359	0	0.33598	fast_node_domination
ship_001.mtx.hgr.random100	1002	275	0	0.03131	node_domination
ship_001.mtx.hgr.random100	1002	0	0	0.00647	twin
ship_001.mtx.hgr.random100	1002	142	0	0.01952	unconfined
sls.mtx.hgr.random100	1	0	242107	0.02781	edge_size
sls.mtx.hgr.random100	1	959	347	0.18027	node_degree_one
sls.mtx.hgr.random100	1	0	142925	6.60182	edge_domination
sls.mtx.hgr.random100	1	39	0	0.18374	fast_node_domination
sls.mtx.hgr.random100	1	0	0	0.53061	node_domination
sls.mtx.hgr.random100	1	1089	211	0.20527	twin
sls.mtx.hgr.random100	1	2	0	0.10328	unconfined
soc-sign-epinions.mtx.hgr.random100	1	0	86780	0.00867	edge_size
soc-sign-epinions.mtx.hgr.random100	1	131748	8326	0.25611	node_degree_one
soc-sign-epinions.mtx.hgr.random100	1	0	185	0.00047	edge_domination
soc-sign-epinions.mtx.hgr.random100	1	10	0	0.00055	fast_node_domination
soc-sign-epinions.mtx.hgr.random100	1	70	27	0.00050	node_domination
soc-sign-epinions.mtx.hgr.random100	1	0	0	0.00000	twin
soc-sign-epinions.mtx.hgr.random100	1	0	0	0.00000	unconfined
sls.mtx.hgr.random100	21	0	242107	0.02728	edge_size
sls.mtx.hgr.random100	21	959	347	0.18246	node_degree_one
sls.mtx.hgr.random100	21	0	142925	6.45429	edge_domination
sls.mtx.hgr.random100	21	39	0	0.18374	fast_node_domination
sls.mtx.hgr.random100	21	0	0	0.53220	node_domination
sls.mtx.hgr.random100	21	1089	211	0.20437	twin
sls.mtx.hgr.random100	21	2	0	0.12821	unconfined
soc-sign-epinions.mtx.hgr.random100	21	0	86780	0.00744	edge_size
soc-sign-epinions.mtx.hgr.random100	21	131748	8326	0.16041	node_degree_one
soc-sign-epinions.mtx.hgr.random100	21	0	185	0.00045	edge_domination
soc-sign-epinions.mtx.hgr.random100	21	10	0	0.00054	fast_node_domination
soc-sign-epinions.mtx.hgr.random100	21	70	27	0.00049	node_domination
soc-sign-epinions.mtx.hgr.random100	21	0	0	0.00000	twin
soc-sign-epinions.mtx.hgr.random100	21	0	0	0.00000	unconfined
soc-sign-epinions.mtx.hgr.random100	203	0	86780	0.00762	edge_size
soc-sign-epinions.mtx.hgr.random100	203	131748	8326	0.15845	node_degree_one
soc-sign-epinions.mtx.hgr.random100	203	0	185	0.00047	edge_domination
soc-sign-epinions.mtx.hgr.random100	203	10	0	0.00054	fast_node_domination
soc-sign-epinions.mtx.hgr.random100	203	70	27	0.00051	node_domination
soc-sign-epinions.mtx.hgr.random100	203	0	0	0.00000	twin
soc-sign-epinions.mtx.hgr.random100	203	0	0	0.00000	unconfined
sls.mtx.hgr.random100	203	0	242107	0.02761	edge_size
sls.mtx.hgr.random100	203	959	347	0.16546	node_degree_one
sls.mtx.hgr.random100	203	0	142925	6.77614	edge_domination
sls.mtx.hgr.random100	203	39	0	0.18562	fast_node_domination
sls.mtx.hgr.random100	203	0	0	0.53379	node_domination
sls.mtx.hgr.random100	203	1089	211	0.19730	twin
sls.mtx.hgr.random100	203	2	0	0.09491	unconfined
soc-sign-epinions.mtx.hgr.random100	1002	0	86780	0.00753	edge_size
soc-sign-epinions.mtx.hgr.random100	1002	131748	8326	0.15986	node_degree_one
soc-sign-epinions.mtx.hgr.random100	1002	0	185	0.00052	edge_domination
soc-sign-epinions.mtx.hgr.random100	1002	10	0	0.00054	fast_node_domination
soc-sign-epinions.mtx.hgr.random100	1002	70	27	0.00060	node_domination
soc-sign-epinions.mtx.hgr.random100	1002	0	0	0.00000	twin
soc-sign-epinions.mtx.hgr.random100	1002	0	0	0.00000	unconfined
sls.mtx.hgr.random100	1002	0	242107	0.02774	edge_size
sls.mtx.hgr.random100	1002	959	347	0.18330	node_degree_one
sls.mtx.hgr.random100	1002	0	142925	6.58897	edge_domination
sls.mtx.hgr.random100	1002	39	0	0.18890	fast_node_domination
sls.mtx.hgr.random100	1002	0	0	0.54300	node_domination
sls.mtx.hgr.random100	1002	1089	211	0.25007	twin
sls.mtx.hgr.random100	1002	2	0	0.11806	unconfined
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1	0	82	0.00032	edge_size
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1	30391	7544	0.27743	node_degree_one
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1	0	23154	0.02238	edge_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1	330	0	0.00050	fast_node_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1	69	14	0.00113	node_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1	8	4	0.00107	twin
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1	0	0	0.00000	unconfined
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	21	0	82	0.00031	edge_size
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	21	30391	7544	0.26347	node_degree_one
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	21	0	23154	0.02268	edge_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	21	330	0	0.00051	fast_node_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	21	69	14	0.00121	node_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	21	8	4	0.00106	twin
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	21	0	0	0.00000	unconfined
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	203	0	82	0.00032	edge_size
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	203	30391	7544	0.26710	node_degree_one
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	203	0	23154	0.02242	edge_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	203	330	0	0.00050	fast_node_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	203	69	14	0.00116	node_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	203	8	4	0.00107	twin
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	203	0	0	0.00000	unconfined
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1002	0	82	0.00031	edge_size
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1002	30391	7544	0.26576	node_degree_one
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1002	0	23154	0.02191	edge_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1002	330	0	0.00050	fast_node_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1002	69	14	0.00092	node_domination
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1002	8	4	0.00107	twin
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	1002	0	0	0.00000	unconfined
xenon2.mtx.hgr.random100	1	0	139	0.00136	edge_size
xenon2.mtx.hgr.random100	1	184	44	0.00262	node_degree_one
xenon2.mtx.hgr.random100	1	0	99034	0.09987	edge_domination
xenon2.mtx.hgr.random100	1	100570	0	0.25764	fast_node_domination
xenon2.mtx.hgr.random100	1	5041	0	0.22625	node_domination
xenon2.mtx.hgr.random100	1	0	0	0.03756	twin
xenon2.mtx.hgr.random100	1	13	0	0.07934	unconfined
xenon2.mtx.hgr.random100	21	0	139	0.00138	edge_size
xenon2.mtx.hgr.random100	21	184	44	0.00257	node_degree_one
xenon2.mtx.hgr.random100	21	0	99034	0.10040	edge_domination
xenon2.mtx.hgr.random100	21	100570	0	0.25793	fast_node_domination
xenon2.mtx.hgr.random100	21	5041	0	0.22390	node_domination
xenon2.mtx.hgr.random100	21	0	0	0.03611	twin
xenon2.mtx.hgr.random100	21	13	0	0.07876	unconfined
xenon2.mtx.hgr.random100	203	0	139	0.00138	edge_size
xenon2.mtx.hgr.random100	203	184	44	0.00251	node_degree_one
xenon2.mtx.hgr.random100	203	0	99034	0.10099	edge_domination
xenon2.mtx.hgr.random100	203	100570	0	0.25908	fast_node_domination
xenon2.mtx.hgr.random100	203	5041	0	0.22768	node_domination
xenon2.mtx.hgr.random100	203	0	0	0.03621	twin
xenon2.mtx.hgr.random100	203	13	0	0.08016	unconfined
xenon2.mtx.hgr.random100	1002	0	139	0.00135	edge_size
xenon2.mtx.hgr.random100	1002	184	44	0.00251	node_degree_one
xenon2.mtx.hgr.random100	1002	0	99034	0.09850	edge_domination
xenon2.mtx.hgr.random100	1002	100570	0	0.25852	fast_node_domination
xenon2.mtx.hgr.random100	1002	5041	0	0.22441	node_domination
xenon2.mtx.hgr.random100	1002	0	0	0.03766	twin
xenon2.mtx.hgr.random100	1002	13	0	0.07918	unconfined
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1	0	80622	0.00498	edge_size
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1	610302	61194	2.34656	node_degree_one
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1	0	8622	0.20911	edge_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1	280336	0	4.07415	fast_node_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1	9072	1696	64.31666	node_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1	0	0	2.14511	twin
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1	43409	0	133.25484	unconfined
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	203	0	80622	0.00523	edge_size
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	203	610302	61194	2.42086	node_degree_one
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	203	0	8622	0.20668	edge_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	203	280336	0	4.12340	fast_node_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	203	9072	1696	63.60290	node_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	203	0	0	2.21604	twin
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	203	43409	0	134.16240	unconfined
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1002	0	80622	0.00503	edge_size
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1002	610302	61194	2.38691	node_degree_one
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1002	0	8622	0.20822	edge_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1002	280336	0	4.05686	fast_node_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1002	9072	1696	63.95400	node_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1002	0	0	2.56943	twin
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	1002	43409	0	132.90866	unconfined
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	21	0	80622	0.00504	edge_size
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	21	610302	61194	2.32748	node_degree_one
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	21	0	8622	0.20445	edge_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	21	280336	0	4.09239	fast_node_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	21	9072	1696	62.78575	node_domination
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	21	0	0	1.90410	twin
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	21	43409	0	137.34832	unconfined
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1	0	76598	0.00481	edge_size
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1	597926	58838	2.22691	node_degree_one
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1	0	7291	0.20605	edge_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1	267344	0	4.10267	fast_node_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1	6832	960	59.69196	node_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1	0	0	1.86685	twin
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1	42192	0	128.96440	unconfined
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	21	0	76598	0.00467	edge_size
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	21	597926	58838	2.21399	node_degree_one
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	21	0	7291	0.20411	edge_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	21	267344	0	4.00714	fast_node_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	21	6832	960	63.78680	node_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	21	0	0	2.10515	twin
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	21	42192	0	127.38270	unconfined
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	203	0	76598	0.00469	edge_size
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	203	597926	58838	2.21679	node_degree_one
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	203	0	7291	0.20255	edge_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	203	267344	0	4.06909	fast_node_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	203	6832	960	63.85614	node_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	203	0	0	1.87711	twin
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	203	42192	0	128.07497	unconfined
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1002	0	76598	0.00466	edge_size
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1002	597926	58838	2.19955	node_degree_one
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1002	0	7291	0.20385	edge_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1002	267344	0	4.12198	fast_node_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1002	6832	960	63.84289	node_domination
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1002	0	0	1.85569	twin
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	1002	42192	0	127.44142	unconfined
dac2012_superblue9.hgr.random100	21	0	638804	0.01706	edge_size
dac2012_superblue9.hgr.random100	21	503299	108103	0.74452	node_degree_one
dac2012_superblue9.hgr.random100	21	0	22030	0.36343	edge_domination
dac2012_superblue9.hgr.random100	21	14950	0	0.22198	fast_node_domination
dac2012_superblue9.hgr.random100	21	35724	4874	13.35700	node_domination
dac2012_superblue9.hgr.random100	21	3068	1301	1.34740	twin
dac2012_superblue9.hgr.random100	21	191987	0	495.38735	unconfined
dac2012_superblue9.hgr.random100	1	0	638804	0.01702	edge_size
dac2012_superblue9.hgr.random100	1	503299	108103	0.74072	node_degree_one
dac2012_superblue9.hgr.random100	1	0	22030	0.36442	edge_domination
dac2012_superblue9.hgr.random100	1	14950	0	0.22305	fast_node_domination
dac2012_superblue9.hgr.random100	1	35724	4874	13.34862	node_domination
dac2012_superblue9.hgr.random100	1	3068	1301	1.40312	twin
dac2012_superblue9.hgr.random100	1	191987	0	496.62194	unconfined
dac2012_superblue9.hgr.random100	203	0	638804	0.01767	edge_size
dac2012_superblue9.hgr.random100	203	503299	108103	0.74829	node_degree_one
dac2012_superblue9.hgr.random100	203	0	22030	0.36529	edge_domination
dac2012_superblue9.hgr.random100	203	14950	0	0.22588	fast_node_domination
dac2012_superblue9.hgr.random100	203	35724	4874	13.44670	node_domination
dac2012_superblue9.hgr.random100	203	3068	1301	1.35253	twin
dac2012_superblue9.hgr.random100	203	191987	0	503.08238	unconfined
dac2012_superblue9.hgr.random100	1002	0	638804	0.01702	edge_size
dac2012_superblue9.hgr.random100	1002	503299	108103	0.74820	node_degree_one
dac2012_superblue9.hgr.random100	1002	0	22030	0.36635	edge_domination
dac2012_superblue9.hgr.random100	1002	14950	0	0.22468	fast_node_domination
dac2012_superblue9.hgr.random100	1002	35724	4874	13.44613	node_domination
dac2012_superblue9.hgr.random100	1002	3068	1301	1.61170	twin
dac2012_superblue9.hgr.random100	1002	191987	0	503.80443	unconfined
