graph	algo	n	m	e	rn	rm	re	offset	time	seed
shermanACb.mtx.hgr.random100.rendered	reduce9	18510	18510	7.84	0	0	0.00	1912	0.02271	1002
shermanACb.mtx.hgr.random100.rendered	reduce10	18510	18510	7.84	0	0	0.00	1912	0.80499	1002
shermanACb.mtx.hgr.random100.rendered	reduce11	18510	18510	7.84	0	0	0.00	1912	0.02537	1002
shermanACb.mtx.hgr.random100.rendered	reduce12	18510	18510	7.84	0	0	0.00	1912	0.02493	1002
shermanACb.mtx.hgr.random100.rendered	reduce6	18510	18510	7.84	18215	18073	6.70	85	6.52848	1002
shermanACb.mtx.hgr.random100.rendered	reduce13	18510	18510	7.84	0	0	0.00	1912	0.02633	1002
shermanACb.mtx.hgr.random100.rendered	reduce14	18510	18510	7.84	0	0	0.00	1912	0.02456	1002
shermanACb.mtx.hgr.random100.rendered	reduce15	18510	18510	7.84	0	0	0.00	1912	0.02429	1002
ship_001.mtx.hgr.random100	reduce1	34920	34920	133.00	34920	34920	133.00	0	0.09983	1
ship_001.mtx.hgr.random100	reduce2	34920	34920	133.00	34920	34920	133.00	0	0.09756	1
ship_001.mtx.hgr.random100	reduce3	34920	34920	133.00	34920	1611	202.65	0	0.06486	1
ship_001.mtx.hgr.random100	reduce4	34920	34920	133.00	3780	33648	12.03	0	1.92039	1
ship_001.mtx.hgr.random100	reduce6	34920	34920	133.00	34920	34920	133.00	0	0.32875	1
shermanACb.mtx.hgr.random100.rendered	reduce5	18510	18510	7.84	9620	12528	5.96	126	18.27840	1002
ship_001.mtx.hgr.random100	reduce8	34920	34920	133.00	3133	1505	16.39	7	0.47604	1
ship_001.mtx.hgr.random100	reduce7	34920	34920	133.00	34920	34920	133.00	0	1.79235	1
ship_001.mtx.hgr.random100	reduce9	34920	34920	133.00	3133	1505	16.39	7	0.43975	1
ship_001.mtx.hgr.random100	reduce5	34920	34920	133.00	3292	32922	10.66	0	4.46401	1
ship_001.mtx.hgr.random100	reduce10	34920	34920	133.00	3133	1505	16.39	7	0.42254	1
ship_001.mtx.hgr.random100	reduce13	34920	34920	133.00	3133	1505	16.39	7	0.45009	1
ship_001.mtx.hgr.random100	reduce11	34920	34920	133.00	3242	32433	10.74	7	3.11799	1
ship_001.mtx.hgr.random100	reduce14	34920	34920	133.00	3133	1505	16.39	7	0.43319	1
ship_001.mtx.hgr.random100	reduce12	34920	34920	133.00	3133	1503	16.41	7	2.84583	1
ship_001.mtx.hgr.random100	reduce15	34920	34920	133.00	3290	1547	16.75	1	0.41406	1
ship_001.mtx.hgr.random100	reduce1	34920	34920	133.00	34920	34920	133.00	0	0.09492	21
ship_001.mtx.hgr.random100	reduce2	34920	34920	133.00	34920	34920	133.00	0	0.09751	21
ship_001.mtx.hgr.random100	reduce3	34920	34920	133.00	34920	1611	202.65	0	0.06398	21
ship_001.mtx.hgr.random100	reduce4	34920	34920	133.00	3780	33648	12.03	0	1.92915	21
ship_001.mtx.hgr.random100	reduce6	34920	34920	133.00	34920	34920	133.00	0	0.31330	21
ship_001.mtx.hgr.random100	reduce8	34920	34920	133.00	3133	1505	16.39	7	0.46885	21
ship_001.mtx.hgr.random100	reduce7	34920	34920	133.00	34920	34920	133.00	0	1.78816	21
ship_001.mtx.hgr.random100	reduce5	34920	34920	133.00	3292	32922	10.66	0	4.46254	21
ship_001.mtx.hgr.random100	reduce9	34920	34920	133.00	3133	1505	16.39	7	0.45323	21
ship_001.mtx.hgr.random100	reduce10	34920	34920	133.00	3133	1505	16.39	7	0.43009	21
ship_001.mtx.hgr.random100	reduce13	34920	34920	133.00	3133	1505	16.39	7	0.46329	21
ship_001.mtx.hgr.random100	reduce11	34920	34920	133.00	3242	32433	10.74	7	3.12809	21
ship_001.mtx.hgr.random100	reduce14	34920	34920	133.00	3133	1505	16.39	7	0.45760	21
ship_001.mtx.hgr.random100	reduce12	34920	34920	133.00	3133	1503	16.41	7	2.86240	21
ship_001.mtx.hgr.random100	reduce15	34920	34920	133.00	3290	1547	16.75	1	0.44225	21
ship_001.mtx.hgr.random100	reduce1	34920	34920	133.00	34920	34920	133.00	0	0.09724	203
ship_001.mtx.hgr.random100	reduce2	34920	34920	133.00	34920	34920	133.00	0	0.09474	203
ship_001.mtx.hgr.random100	reduce3	34920	34920	133.00	34920	1611	202.65	0	0.06387	203
ship_001.mtx.hgr.random100	reduce4	34920	34920	133.00	3780	33648	12.03	0	1.90968	203
ship_001.mtx.hgr.random100	reduce6	34920	34920	133.00	34920	34920	133.00	0	0.30649	203
ship_001.mtx.hgr.random100	reduce8	34920	34920	133.00	3133	1505	16.39	7	0.47864	203
ship_001.mtx.hgr.random100	reduce7	34920	34920	133.00	34920	34920	133.00	0	1.78736	203
ship_001.mtx.hgr.random100	reduce9	34920	34920	133.00	3133	1505	16.39	7	0.43549	203
ship_001.mtx.hgr.random100	reduce5	34920	34920	133.00	3292	32922	10.66	0	4.45083	203
ship_001.mtx.hgr.random100	reduce10	34920	34920	133.00	3133	1505	16.39	7	0.42141	203
ship_001.mtx.hgr.random100	reduce13	34920	34920	133.00	3133	1505	16.39	7	0.45101	203
ship_001.mtx.hgr.random100	reduce11	34920	34920	133.00	3242	32433	10.74	7	3.11376	203
ship_001.mtx.hgr.random100	reduce14	34920	34920	133.00	3133	1505	16.39	7	0.45464	203
ship_001.mtx.hgr.random100	reduce12	34920	34920	133.00	3133	1503	16.41	7	2.83098	203
ship_001.mtx.hgr.random100	reduce15	34920	34920	133.00	3290	1547	16.75	1	0.41582	203
ship_001.mtx.hgr.random100	reduce1	34920	34920	133.00	34920	34920	133.00	0	0.09648	1002
ship_001.mtx.hgr.random100	reduce2	34920	34920	133.00	34920	34920	133.00	0	0.09536	1002
ship_001.mtx.hgr.random100	reduce3	34920	34920	133.00	34920	1611	202.65	0	0.06276	1002
ship_001.mtx.hgr.random100	reduce4	34920	34920	133.00	3780	33648	12.03	0	1.91119	1002
ship_001.mtx.hgr.random100	reduce6	34920	34920	133.00	34920	34920	133.00	0	0.31031	1002
ship_001.mtx.hgr.random100	reduce8	34920	34920	133.00	3133	1505	16.39	7	0.47811	1002
ship_001.mtx.hgr.random100	reduce7	34920	34920	133.00	34920	34920	133.00	0	1.78003	1002
ship_001.mtx.hgr.random100	reduce5	34920	34920	133.00	3292	32922	10.66	0	4.44669	1002
ship_001.mtx.hgr.random100	reduce9	34920	34920	133.00	3133	1505	16.39	7	0.45726	1002
ship_001.mtx.hgr.random100	reduce10	34920	34920	133.00	3133	1505	16.39	7	0.42121	1002
ship_001.mtx.hgr.random100	reduce13	34920	34920	133.00	3133	1505	16.39	7	0.44650	1002
ship_001.mtx.hgr.random100	reduce11	34920	34920	133.00	3242	32433	10.74	7	3.19680	1002
ship_001.mtx.hgr.random100	reduce12	34920	34920	133.00	3133	1503	16.41	7	2.81791	1002
ship_001.mtx.hgr.random100	reduce14	34920	34920	133.00	3133	1505	16.39	7	0.46339	1002
ship_001.mtx.hgr.random100	reduce15	34920	34920	133.00	3290	1547	16.75	1	0.41640	1002
sls.mtx.hgr.random100	reduce1	62729	1748122	3.89	62729	1685394	4.00	0	0.28931	1
sls.mtx.hgr.random100	reduce2	62729	1748122	3.89	62729	1685394	4.00	0	0.25785	1
sls.mtx.hgr.random100	reduce4	62729	1748122	3.89	62729	1685394	4.00	0	0.29304	1
sls.mtx.hgr.random100	reduce5	62729	1748122	3.89	62520	1685394	3.99	0	0.86108	1
sls.mtx.hgr.random100	reduce6	62729	1748122	3.89	61875	1648594	2.99	709	0.94729	1
sls.mtx.hgr.random100	reduce3	62729	1748122	3.89	62729	1548633	4.00	0	6.58473	1
sls.mtx.hgr.random100	reduce7	62729	1748122	3.89	62440	1679314	2.00	0	3.75661	1
sls.mtx.hgr.random100	reduce11	62729	1748122	3.89	60661	1471517	2.00	1416	1.36910	1
sls.mtx.hgr.random100	reduce8	62729	1748122	3.89	60640	1362532	2.00	1429	7.95392	1
sls.mtx.hgr.random100	reduce1	62729	1748122	3.89	62729	1685394	4.00	0	0.28587	21
sls.mtx.hgr.random100	reduce2	62729	1748122	3.89	62729	1685394	4.00	0	0.25779	21
sls.mtx.hgr.random100	reduce9	62729	1748122	3.89	60640	1362532	2.00	1429	10.75811	1
sls.mtx.hgr.random100	reduce12	62729	1748122	3.89	60640	1362532	2.00	1429	7.83990	1
sls.mtx.hgr.random100	reduce10	62729	1748122	3.89	60640	1362532	2.00	1429	9.93013	1
sls.mtx.hgr.random100	reduce4	62729	1748122	3.89	62729	1685394	4.00	0	0.29699	21
sls.mtx.hgr.random100	reduce13	62729	1748122	3.89	60640	1362532	2.00	1429	7.54568	1
sls.mtx.hgr.random100	reduce14	62729	1748122	3.89	62239	1538519	2.00	200	7.93755	1
sls.mtx.hgr.random100	reduce5	62729	1748122	3.89	62520	1685394	3.99	0	0.85946	21
sls.mtx.hgr.random100	reduce15	62729	1748122	3.89	60644	1363343	2.00	1427	7.46654	1
sls.mtx.hgr.random100	reduce6	62729	1748122	3.89	61875	1648594	2.99	709	0.94492	21
sls.mtx.hgr.random100	reduce3	62729	1748122	3.89	62729	1548633	4.00	0	6.27360	21
sls.mtx.hgr.random100	reduce7	62729	1748122	3.89	62440	1679314	2.00	0	3.75420	21
sls.mtx.hgr.random100	reduce11	62729	1748122	3.89	60661	1471517	2.00	1416	1.38733	21
sls.mtx.hgr.random100	reduce8	62729	1748122	3.89	60640	1362532	2.00	1429	7.57479	21
sls.mtx.hgr.random100	reduce1	62729	1748122	3.89	62729	1685394	4.00	0	0.28686	203
sls.mtx.hgr.random100	reduce2	62729	1748122	3.89	62729	1685394	4.00	0	0.26208	203
sls.mtx.hgr.random100	reduce12	62729	1748122	3.89	60640	1362532	2.00	1429	7.52015	21
sls.mtx.hgr.random100	reduce9	62729	1748122	3.89	60640	1362532	2.00	1429	10.82438	21
sls.mtx.hgr.random100	reduce4	62729	1748122	3.89	62729	1685394	4.00	0	0.30022	203
sls.mtx.hgr.random100	reduce10	62729	1748122	3.89	60640	1362532	2.00	1429	10.46473	21
sls.mtx.hgr.random100	reduce13	62729	1748122	3.89	60640	1362532	2.00	1429	7.70606	21
sls.mtx.hgr.random100	reduce5	62729	1748122	3.89	62520	1685394	3.99	0	0.87281	203
sls.mtx.hgr.random100	reduce6	62729	1748122	3.89	61875	1648594	2.99	709	0.95657	203
sls.mtx.hgr.random100	reduce14	62729	1748122	3.89	62239	1538519	2.00	200	8.21510	21
sls.mtx.hgr.random100	reduce15	62729	1748122	3.89	60644	1363343	2.00	1427	7.82507	21
sls.mtx.hgr.random100	reduce3	62729	1748122	3.89	62729	1548633	4.00	0	6.25400	203
sls.mtx.hgr.random100	reduce7	62729	1748122	3.89	62440	1679314	2.00	0	3.74192	203
sls.mtx.hgr.random100	reduce11	62729	1748122	3.89	60661	1471517	2.00	1416	1.38878	203
sls.mtx.hgr.random100	reduce8	62729	1748122	3.89	60640	1362532	2.00	1429	7.92616	203
sls.mtx.hgr.random100	reduce1	62729	1748122	3.89	62729	1685394	4.00	0	0.28814	1002
sls.mtx.hgr.random100	reduce2	62729	1748122	3.89	62729	1685394	4.00	0	0.26083	1002
sls.mtx.hgr.random100	reduce9	62729	1748122	3.89	60640	1362532	2.00	1429	10.55273	203
sls.mtx.hgr.random100	reduce10	62729	1748122	3.89	60640	1362532	2.00	1429	10.08186	203
sls.mtx.hgr.random100	reduce12	62729	1748122	3.89	60640	1362532	2.00	1429	8.05938	203
sls.mtx.hgr.random100	reduce4	62729	1748122	3.89	62729	1685394	4.00	0	0.29923	1002
sls.mtx.hgr.random100	reduce13	62729	1748122	3.89	60640	1362532	2.00	1429	7.51118	203
sls.mtx.hgr.random100	reduce5	62729	1748122	3.89	62520	1685394	3.99	0	0.87749	1002
sls.mtx.hgr.random100	reduce14	62729	1748122	3.89	62239	1538519	2.00	200	8.24835	203
sls.mtx.hgr.random100	reduce15	62729	1748122	3.89	60644	1363343	2.00	1427	7.79959	203
sls.mtx.hgr.random100	reduce6	62729	1748122	3.89	61875	1648594	2.99	709	0.95896	1002
sls.mtx.hgr.random100	reduce3	62729	1748122	3.89	62729	1548633	4.00	0	6.34067	1002
sls.mtx.hgr.random100	reduce7	62729	1748122	3.89	62440	1679314	2.00	0	3.77250	1002
sls.mtx.hgr.random100	reduce11	62729	1748122	3.89	60661	1471517	2.00	1416	1.39153	1002
sls.mtx.hgr.random100	reduce8	62729	1748122	3.89	60640	1362532	2.00	1429	7.57676	1002
soc-sign-epinions.mtx.hgr.random100	reduce1	131828	95318	8.83	131828	42470	18.57	0	0.04925	1
soc-sign-epinions.mtx.hgr.random100	reduce2	131828	95318	8.83	1739	507	2.83	69119	0.14844	1
soc-sign-epinions.mtx.hgr.random100	reduce3	131828	95318	8.83	131828	32959	23.06	0	0.09936	1
sls.mtx.hgr.random100	reduce9	62729	1748122	3.89	60640	1362532	2.00	1429	10.44911	1002
sls.mtx.hgr.random100	reduce12	62729	1748122	3.89	60640	1362532	2.00	1429	7.51865	1002
sls.mtx.hgr.random100	reduce10	62729	1748122	3.89	60640	1362532	2.00	1429	10.11981	1002
soc-sign-epinions.mtx.hgr.random100	reduce4	131828	95318	8.83	9676	258	2.45	60983	0.65321	1
sls.mtx.hgr.random100	reduce13	62729	1748122	3.89	60640	1362532	2.00	1429	7.50689	1002
sls.mtx.hgr.random100	reduce14	62729	1748122	3.89	62239	1538519	2.00	200	8.35483	1002
sls.mtx.hgr.random100	reduce15	62729	1748122	3.89	60644	1363343	2.00	1427	7.48932	1002
soc-sign-epinions.mtx.hgr.random100	reduce8	131828	95318	8.83	0	0	0.00	70473	0.18956	1
soc-sign-epinions.mtx.hgr.random100	reduce6	131828	95318	8.83	2986	718	6.74	70060	4.02376	1
soc-sign-epinions.mtx.hgr.random100	reduce5	131828	95318	8.83	10476	13902	6.09	61518	5.21609	1
soc-sign-epinions.mtx.hgr.random100	reduce9	131828	95318	8.83	0	0	0.00	70473	0.19525	1
soc-sign-epinions.mtx.hgr.random100	reduce10	131828	95318	8.83	0	0	0.00	70473	0.92102	1
soc-sign-epinions.mtx.hgr.random100	reduce11	131828	95318	8.83	0	0	0.00	70473	0.18667	1
soc-sign-epinions.mtx.hgr.random100	reduce12	131828	95318	8.83	0	0	0.00	70473	0.18885	1
soc-sign-epinions.mtx.hgr.random100	reduce13	131828	95318	8.83	0	0	0.00	70473	0.18574	1
soc-sign-epinions.mtx.hgr.random100	reduce14	131828	95318	8.83	0	0	0.00	70473	0.17722	1
soc-sign-epinions.mtx.hgr.random100	reduce15	131828	95318	8.83	0	0	0.00	70473	0.17518	1
soc-sign-epinions.mtx.hgr.random100	reduce1	131828	95318	8.83	131828	42470	18.57	0	0.04804	21
soc-sign-epinions.mtx.hgr.random100	reduce2	131828	95318	8.83	1739	507	2.83	69119	0.14813	21
soc-sign-epinions.mtx.hgr.random100	reduce3	131828	95318	8.83	131828	32959	23.06	0	0.10487	21
soc-sign-epinions.mtx.hgr.random100	reduce4	131828	95318	8.83	9676	258	2.45	60983	0.65042	21
soc-sign-epinions.mtx.hgr.random100	reduce8	131828	95318	8.83	0	0	0.00	70473	0.19075	21
soc-sign-epinions.mtx.hgr.random100	reduce9	131828	95318	8.83	0	0	0.00	70473	0.19269	21
soc-sign-epinions.mtx.hgr.random100	reduce6	131828	95318	8.83	2986	718	6.74	70060	4.01431	21
soc-sign-epinions.mtx.hgr.random100	reduce5	131828	95318	8.83	10476	13902	6.09	61518	5.26754	21
soc-sign-epinions.mtx.hgr.random100	reduce10	131828	95318	8.83	0	0	0.00	70473	0.90935	21
soc-sign-epinions.mtx.hgr.random100	reduce11	131828	95318	8.83	0	0	0.00	70473	0.18457	21
soc-sign-epinions.mtx.hgr.random100	reduce12	131828	95318	8.83	0	0	0.00	70473	0.18616	21
soc-sign-epinions.mtx.hgr.random100	reduce13	131828	95318	8.83	0	0	0.00	70473	0.18683	21
soc-sign-epinions.mtx.hgr.random100	reduce14	131828	95318	8.83	0	0	0.00	70473	0.17680	21
soc-sign-epinions.mtx.hgr.random100	reduce15	131828	95318	8.83	0	0	0.00	70473	0.17482	21
soc-sign-epinions.mtx.hgr.random100	reduce1	131828	95318	8.83	131828	42470	18.57	0	0.05037	203
soc-sign-epinions.mtx.hgr.random100	reduce2	131828	95318	8.83	1739	507	2.83	69119	0.15440	203
soc-sign-epinions.mtx.hgr.random100	reduce3	131828	95318	8.83	131828	32959	23.06	0	0.09758	203
soc-sign-epinions.mtx.hgr.random100	reduce4	131828	95318	8.83	9676	258	2.45	60983	0.64932	203
soc-sign-epinions.mtx.hgr.random100	reduce8	131828	95318	8.83	0	0	0.00	70473	0.19082	203
soc-sign-epinions.mtx.hgr.random100	reduce6	131828	95318	8.83	2986	718	6.74	70060	4.07822	203
soc-sign-epinions.mtx.hgr.random100	reduce9	131828	95318	8.83	0	0	0.00	70473	0.20016	203
soc-sign-epinions.mtx.hgr.random100	reduce5	131828	95318	8.83	10476	13902	6.09	61518	5.51859	203
soc-sign-epinions.mtx.hgr.random100	reduce10	131828	95318	8.83	0	0	0.00	70473	0.92531	203
soc-sign-epinions.mtx.hgr.random100	reduce11	131828	95318	8.83	0	0	0.00	70473	0.18904	203
soc-sign-epinions.mtx.hgr.random100	reduce12	131828	95318	8.83	0	0	0.00	70473	0.19576	203
soc-sign-epinions.mtx.hgr.random100	reduce13	131828	95318	8.83	0	0	0.00	70473	0.18682	203
soc-sign-epinions.mtx.hgr.random100	reduce14	131828	95318	8.83	0	0	0.00	70473	0.17549	203
soc-sign-epinions.mtx.hgr.random100	reduce15	131828	95318	8.83	0	0	0.00	70473	0.17597	203
soc-sign-epinions.mtx.hgr.random100	reduce1	131828	95318	8.83	131828	42470	18.57	0	0.04983	1002
soc-sign-epinions.mtx.hgr.random100	reduce2	131828	95318	8.83	1739	507	2.83	69119	0.15125	1002
soc-sign-epinions.mtx.hgr.random100	reduce7	131828	95318	8.83	70473	0	0.00	0	45.47813	1
soc-sign-epinions.mtx.hgr.random100	reduce3	131828	95318	8.83	131828	32959	23.06	0	0.09839	1002
soc-sign-epinions.mtx.hgr.random100	reduce4	131828	95318	8.83	9676	258	2.45	60983	0.64481	1002
soc-sign-epinions.mtx.hgr.random100	reduce8	131828	95318	8.83	0	0	0.00	70473	0.19177	1002
soc-sign-epinions.mtx.hgr.random100	reduce9	131828	95318	8.83	0	0	0.00	70473	0.20034	1002
soc-sign-epinions.mtx.hgr.random100	reduce6	131828	95318	8.83	2986	718	6.74	70060	4.11707	1002
soc-sign-epinions.mtx.hgr.random100	reduce5	131828	95318	8.83	10476	13902	6.09	61518	5.79954	1002
soc-sign-epinions.mtx.hgr.random100	reduce10	131828	95318	8.83	0	0	0.00	70473	0.90608	1002
soc-sign-epinions.mtx.hgr.random100	reduce11	131828	95318	8.83	0	0	0.00	70473	0.19275	1002
soc-sign-epinions.mtx.hgr.random100	reduce12	131828	95318	8.83	0	0	0.00	70473	0.18879	1002
soc-sign-epinions.mtx.hgr.random100	reduce13	131828	95318	8.83	0	0	0.00	70473	0.18747	1002
soc-sign-epinions.mtx.hgr.random100	reduce14	131828	95318	8.83	0	0	0.00	70473	0.17923	1002
soc-sign-epinions.mtx.hgr.random100	reduce15	131828	95318	8.83	0	0	0.00	70473	0.17960	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce1	30798	30798	58.49	30798	30797	58.49	0	0.03475	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce2	30798	30798	58.49	30797	30797	58.49	1	0.03575	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce3	30798	30798	58.49	30798	15289	113.56	0	0.04489	1
soc-sign-epinions.mtx.hgr.random100	reduce7	131828	95318	8.83	70473	0	0.00	0	47.20453	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce8	30798	30798	58.49	0	0	0.00	7556	0.28904	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce9	30798	30798	58.49	0	0	0.00	7556	0.27024	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce12	30798	30798	58.49	0	0	0.00	7556	0.29633	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce13	30798	30798	58.49	0	0	0.00	7556	0.28902	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce14	30798	30798	58.49	0	0	0.00	7556	0.28295	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce15	30798	30798	58.49	0	0	0.00	7556	0.28285	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce4	30798	30798	58.49	208	416	7.16	7515	13.13276	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce1	30798	30798	58.49	30798	30797	58.49	0	0.03603	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce2	30798	30798	58.49	30797	30797	58.49	1	0.03654	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce3	30798	30798	58.49	30798	15289	113.56	0	0.04950	21
soc-sign-epinions.mtx.hgr.random100	reduce7	131828	95318	8.83	70473	0	0.00	0	49.05623	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce6	30798	30798	58.49	30797	30797	58.49	1	16.78067	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce8	30798	30798	58.49	0	0	0.00	7556	0.28884	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce9	30798	30798	58.49	0	0	0.00	7556	0.27139	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce12	30798	30798	58.49	0	0	0.00	7556	0.28526	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce13	30798	30798	58.49	0	0	0.00	7556	0.28618	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce10	30798	30798	58.49	0	0	0.00	7556	21.31641	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce7	30798	30798	58.49	30411	30584	58.73	0	25.34477	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce14	30798	30798	58.49	0	0	0.00	7556	0.28028	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce15	30798	30798	58.49	0	0	0.00	7556	0.28891	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce11	30798	30798	58.49	0	0	0.00	7556	22.12925	1
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce1	30798	30798	58.49	30798	30797	58.49	0	0.03529	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce4	30798	30798	58.49	208	416	7.16	7515	13.30575	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce2	30798	30798	58.49	30797	30797	58.49	1	0.03535	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce3	30798	30798	58.49	30798	15289	113.56	0	0.04459	203
soc-sign-epinions.mtx.hgr.random100	reduce7	131828	95318	8.83	70473	0	0.00	0	48.97833	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce6	30798	30798	58.49	30797	30797	58.49	1	16.84173	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce8	30798	30798	58.49	0	0	0.00	7556	0.34152	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce9	30798	30798	58.49	0	0	0.00	7556	0.27217	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce7	30798	30798	58.49	30411	30584	58.73	0	20.06370	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce12	30798	30798	58.49	0	0	0.00	7556	0.30947	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce13	30798	30798	58.49	0	0	0.00	7556	0.28426	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce14	30798	30798	58.49	0	0	0.00	7556	0.29566	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce10	30798	30798	58.49	0	0	0.00	7556	21.71297	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce15	30798	30798	58.49	0	0	0.00	7556	0.28253	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce11	30798	30798	58.49	0	0	0.00	7556	22.17696	21
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce1	30798	30798	58.49	30798	30797	58.49	0	0.03589	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce4	30798	30798	58.49	208	416	7.16	7515	13.29510	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce2	30798	30798	58.49	30797	30797	58.49	1	0.03536	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce3	30798	30798	58.49	30798	15289	113.56	0	0.04413	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce6	30798	30798	58.49	30797	30797	58.49	1	16.88570	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce8	30798	30798	58.49	0	0	0.00	7556	0.32471	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce9	30798	30798	58.49	0	0	0.00	7556	0.27919	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce7	30798	30798	58.49	30411	30584	58.73	0	19.98219	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce12	30798	30798	58.49	0	0	0.00	7556	0.29135	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce13	30798	30798	58.49	0	0	0.00	7556	0.28558	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce10	30798	30798	58.49	0	0	0.00	7556	21.36373	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce14	30798	30798	58.49	0	0	0.00	7556	0.29151	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce15	30798	30798	58.49	0	0	0.00	7556	0.28860	1002
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce11	30798	30798	58.49	0	0	0.00	7556	22.21981	203
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	reduce4	30798	30798	58.49	208	416	7.16	7515	13.32070	1002
xenon2.mtx.hgr.random100	reduce1	157464	157464	24.56	157464	157410	24.56	0	0.09841	1
xenon2.mtx.hgr.random100	reduce2	157464	157464	24.56	157410	157410	24.56	54	0.09969	1
xenon2.mtx.hgr.random100	reduce3	157464	157464	24.56	157464	61596	23.59	0	0.15771	1
xenon2.mtx.hgr.random100	reduce4	157464	157464	24.56	57017	151899	8.69	20	0.45656	1
