graph	algo	size	time	opt	seed	mem
kron_g500-logn16.mtx.hgr.random100.rendered	ILP	14103	67.9814	1	1002	4663728
lhr14.mtx.hgr.random100	ILP	4314	0.360993	1	1002	56320
lp_pds_20.mtx.hgr.random100	ILP	14743	1.10548	1	1002	121304
m14b.mtx.hgr.random100	ILP	8710	3600.23	0	1002	1086000
msc10848.mtx.hgr.random100	ILP	88	1.22829	1	1002	155648
mult_dcop_01.mtx.hgr.random100.rendered	ILP	1540	31.5746	1	1002	2140044
NotreDame_actors.mtx.hgr.random100	ILP	20684	3600.1	0	1002	850140
pdb1HYS.mtx.hgr.random100	ILP	334	3600.23	0	1002	1092808
poli3.mtx.hgr.random100	ILP	3523	0.0776407	1	1002	27648
psse2.mtx.hgr.random100	ILP	3098	0.177425	1	1002	36584
rgg_n_2_18_s0.mtx.hgr.random100	ILP	19200	3600.23	0	1002	833804
sat14_6s11-opt.cnf.hgr.random100	ILP	30343	6.93311	1	1002	365396
sat14_6s12.cnf.hgr.random100	ILP	31353	16.8581	1	1002	401080
sat14_6s130-opt.cnf.hgr.random100	ILP	45782	73.1014	1	1002	569940
sat14_6s130-opt.cnf.primal.hgr.random100	ILP	18727	34.281	1	1002	365560
sat14_6s133.cnf.primal.hgr.random100	ILP	18577	6.06836	1	1002	268040
sat14_6s16.cnf.primal.hgr.random100	ILP	11807	4.43054	1	1002	179964
sat14_6s184.cnf.hgr.random100	ILP	30630	16.9382	1	1002	389500
sat14_ACG-20-10p1.cnf.dual.hgr.random100	ILP	176389	3600.56	0	1002	4989164
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	5.98288	1	1002	157040
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	39.0733	1	1002	4491888
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	91.5934	1	1002	1248188
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	19.5595	1	1002	428244
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	120.929	1	1002	636568
sat14_dated-10-17-u.cnf.hgr.random100	ILP	146162	3600.25	0	1002	1206164
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	189.409	1	1002	3471464
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	551.589	1	1002	1612604
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	ILP	163439	3600.45	0	1002	5962152
sat14_MD5-30-5.cnf.dual.hgr.random100	ILP	2920	3600.02	0	1002	539704
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	57.1188	1	1002	1386448
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	ILP	104936	3633.71	0	1002	9455764
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	ILP	101292	3601.16	0	1002	14281784
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	337.72	1	1002	1927640
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	304.982	1	1002	2421100
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	ILP	474426	3601.18	0	1002	5742644
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	ILP	1228271	3601.99	0	1002	14907684
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	ILP	602028	3601.48	0	1002	6926024
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	4.92435	1	1002	438360
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	132284	3600.29	0	1002	1071884
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	3600.29	0	1002	2581632
shermanACb.mtx.hgr.random100.rendered	ILP	1912	6.3465	1	1002	669260
ship_001.mtx.hgr.random100	ILP	238	3600.13	0	1002	559748
sls.mtx.hgr.random100	ILP	54721	82.7515	1	1002	2267088
soc-sign-epinions.mtx.hgr.random100	ILP	70473	4.33939	1	1002	538656
TSOPF_FS_b162_c3.mtx.hgr.random100.rendered	ILP	7556	18.4724	1	1002	1194116
xenon2.mtx.hgr.random100	ILP	4240	3600.17	0	1002	582600
